Sample,B0VSB1_Cor,B0VSB1_P,B0VSmSCV2_Cor,B0VSmSCV2_P,B0VSpSCV2_Cor,B0VSpSCV2_P
9194,0.969524248577002,1.96713730599335e-07,0.437559719433816,1.96713730599335e-07,0.7516754207336,1.96713730599335e-07
9193,0.94265976915025,4.43184339657978e-06,0.395059594572331,4.43184339657978e-06,0.656691240452902,4.43184339657978e-06
9192,0.907475131454085,4.56421850734483e-05,0.625471424270801,4.56421850734483e-05,0.708068442317723,4.56421850734483e-05
9191,0.932465617371981,9.87083563941177e-06,0.67361314383076,9.87083563941177e-06,0.635362756919673,9.87083563941177e-06
9190,0.947936567403,2.75963560226462e-06,0.5759707686577,2.75963560226462e-06,0.672665437427894,2.75963560226462e-06
9189,0.880992667817074,0.000153452434624014,0.406763986772157,0.000153452434624014,0.664956196338438,0.000153452434624014
9188,0.968982675736353,2.1462858941018e-07,0.594882751778363,2.1462858941018e-07,0.663643342538312,2.1462858941018e-07
9187,0.938591692443999,6.20026653307447e-06,0.497793147887262,6.20026653307447e-06,0.728777788119277,6.20026653307447e-06
9186,0.961416804595113,6.31112924697463e-07,0.528208663704378,6.31112924697463e-07,0.684889569489952,6.31112924697463e-07
9185,0.96032363721874,7.24389530563217e-07,0.481637538489351,7.24389530563217e-07,0.573942375107038,7.24389530563217e-07
9184,0.898574929903953,7.11397987561799e-05,0.674503050662918,7.11397987561799e-05,0.704976095636818,7.11397987561799e-05
9183,0.949309923837332,2.42000535089334e-06,0.53165932886023,2.42000535089334e-06,0.598957809181835,2.42000535089334e-06
9182,0.96176962965495,6.03139547024491e-07,0.512378949383783,6.03139547024491e-07,0.708222598495231,6.03139547024491e-07
9181,0.979133643680537,3.00829054859641e-08,0.733456929219784,3.00829054859641e-08,0.658710161493763,3.00829054859641e-08
9180,0.95033651409415,2.18849278355994e-06,0.706098206049796,2.18849278355994e-06,0.724104898138927,2.18849278355994e-06
9179,0.911682983199134,3.64292193659511e-05,0.598668234343589,3.64292193659511e-05,0.656731489336072,3.64292193659511e-05
9178,0.849696783844193,0.000466743301524735,0.467715255640045,0.000466743301524735,0.734312134820114,0.000466743301524735
9177,0.934319042428743,8.61594635283985e-06,0.423684062078941,8.61594635283985e-06,0.613201731620032,8.61594635283985e-06
9176,0.939543025694436,5.74396345698626e-06,0.771843948415586,5.74396345698626e-06,0.715318588942206,5.74396345698626e-06
9175,0.962168685156119,5.7269783586069e-07,0.616390987552799,5.7269783586069e-07,0.693075630287901,5.7269783586069e-07
9174,0.937001178963678,7.02680216013894e-06,0.526322810248679,7.02680216013894e-06,0.686194942134056,7.02680216013894e-06
9173,0.957917126300465,9.68434956736372e-07,0.622548806696603,9.68434956736372e-07,0.681693766982258,9.68434956736372e-07
9172,0.953686509775363,1.55226735607798e-06,0.425720206913617,1.55226735607798e-06,0.719461185245526,1.55226735607798e-06
9171,0.86564445408366,0.00027397720975262,0.711416191639101,0.00027397720975262,0.739415319212201,0.00027397720975262
9170,0.925154405912728,1.62975175423157e-05,0.755395190467475,1.62975175423157e-05,0.614824000861933,1.62975175423157e-05
9169,0.921693038026523,2.03100848508475e-05,0.445513419536192,2.03100848508475e-05,0.712065318695881,2.03100848508475e-05
9168,0.917311571253054,2.64644122207863e-05,0.493103288728421,2.64644122207863e-05,0.645364171007731,2.64644122207863e-05
9167,0.965787594732627,3.485316604945e-07,0.509762704614339,3.485316604945e-07,0.732343507596512,3.485316604945e-07
9166,0.945313392151881,3.51280999346068e-06,0.507728990832566,3.51280999346068e-06,0.555471784825769,3.51280999346068e-06
9165,0.887340369512482,0.000117964723709259,0.764144143802983,0.000117964723709259,0.624145818070016,0.000117964723709259
9164,0.983563513631083,9.19096207372625e-09,0.660575097560653,9.19096207372625e-09,0.581534074975296,9.19096207372625e-09
9163,0.928868526821868,1.27164015159624e-05,0.458261706703229,1.27164015159624e-05,0.587494666687724,1.27164015159624e-05
9162,0.927082026824267,1.43515466107002e-05,0.651044952687788,1.43515466107002e-05,0.707204463898882,1.43515466107002e-05
9161,0.964779296978244,4.02322854439051e-07,0.759274156937451,4.02322854439051e-07,0.706110003531503,4.02322854439051e-07
9160,0.947574033812012,2.85530324451492e-06,0.291777047472285,2.85530324451492e-06,0.672923356547217,2.85530324451492e-06
9159,0.93464867212427,8.40663844270947e-06,0.619017191530661,8.40663844270947e-06,0.714753758137907,8.40663844270947e-06
9158,0.974517131030933,8.10880798770624e-08,0.721857000923689,8.10880798770624e-08,0.700816749316934,8.10880798770624e-08
9157,0.976725491574729,5.17286836538256e-08,0.653719384535791,5.17286836538256e-08,0.69487321622638,5.17286836538256e-08
9156,0.889370487132474,0.0001080935698128,0.677947101946727,0.0001080935698128,0.712266431401096,0.0001080935698128
9155,0.94225859071293,4.5859281579041e-06,0.577123141322781,4.5859281579041e-06,0.615237187347551,4.5859281579041e-06
9154,0.933373842601994,9.23905720115618e-06,0.696801360547693,9.23905720115618e-06,0.669172801901867,9.23905720115618e-06
9153,0.952028145203916,1.84560713195218e-06,0.411569561812867,1.84560713195218e-06,0.623561918412043,1.84560713195218e-06
9152,0.959618245961974,7.90169621209454e-07,0.413095118646664,7.90169621209454e-07,0.682375621518261,7.90169621209454e-07
9151,0.960976484005988,6.67459021479625e-07,0.527278099718927,6.67459021479625e-07,0.686872929594698,6.67459021479625e-07
9150,0.913102177927543,3.36771177476771e-05,0.650454254201611,3.36771177476771e-05,0.681691091441406,3.36771177476771e-05
9149,0.961475816969544,6.26363799436256e-07,0.634731947466848,6.26363799436256e-07,0.710812668492942,6.26363799436256e-07
9148,0.932517177445364,9.83408025439097e-06,0.679962917236006,9.83408025439097e-06,0.645877493239176,9.83408025439097e-06
9147,0.968620340669479,2.27322082241832e-07,0.642248608315173,2.27322082241832e-07,0.563909794317532,2.27322082241832e-07
9146,0.969932921307506,1.84000069001489e-07,0.666524622431856,1.84000069001489e-07,0.63300091364082,1.84000069001489e-07
